대표번호,매장명,매장주소,시군구,시도,영업시작시간,영업종료시간,경도(Long),레코드 수,매장코드,위도(Lat)
1522-3232,신세계본점5F,서울특별시 중구 소공로 63 (충무로1가),중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 10:00:00,126.981134,1,1228,37.560951
1522-3232,을지로내외빌딩R,서울특별시 중구 을지로 51 (을지로2가),중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.983663,1,1215,37.566479
1522-3232,대우재단빌딩,서울특별시 중구 퇴계로 18 (남대문로5가),중구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:30:00,126.975081,1,1223,37.556781
1522-3232,동대문공원,서울특별시 중구 장충단로 229 (광희동1가),중구,서울시,1899-12-30 오전 10:00:00,1899-12-30 오후 9:00:00,127.007191,1,1177,37.565133
1522-3232,을지로국제빌딩,서울특별시 중구 남대문로 109 (다동),중구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.982219,1,1245,37.566952
1522-3232,동대입구역,서울특별시 중구 장충단로 166 (장충동1가),중구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.006142,1,1140,37.559593
1522-3232,신당역사거리,서울특별시 중구 다산로 258 (흥인동),중구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.01643,1,1096,37.565807
1522-3232,연세세브란스,서울특별시 중구 통일로 10 (남대문로5가),중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.97354,1,1101,37.557207
1522-3232,회현역,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,중구,서울시,1899-12-30 오전 10:00:00,1899-12-30 오후 9:00:00,126.9807467,1,1001,37.5589809
1522-3232,을지로경기빌딩,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.983156,1,994,37.567172
1522-3232,을지로2가,서울특별시 중구 삼일대로 358 (을지로2가),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,126.988066,1,1065,37.566347
1522-3232,신세계본점6F,서울특별시 중구 퇴계로 77 (충무로1가),중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.980758,1,1063,37.560381
1522-3232,서울중앙우체국,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.982117,1,998,37.561678
1522-3232,한국프레스센터,서울특별시 중구 세종대로 124 (태평로1가),중구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:30:00,126.977859,1,1047,37.567381
1522-3232,명동중앙로,서울특별시 중구 명동길 60 (명동 2가),중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 10:00:00,126.9857723,1,920,37.5637485
1522-3232,약수역,서울특별시 중구 다산로 129 (신당동),중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:30:00,127.0107253,1,883,37.555437
1522-3232,중구저동,서울특별시 중구 수표로 34 (저동2가),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,126.9903382,1,874,37.5643686
1522-3232,명동길,서울특별시 중구 명동10길 41,중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:00:00,126.9858669,1,866,37.5620695
1522-3232,소공로북창,서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩,중구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 9:00:00,126.9789237,1,861,37.5636856
1522-3232,서소문로,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,중구,서울시,1899-12-30 오전 10:00:00,1899-12-30 오후 9:30:00,126.974546,1,845,37.563006
1522-3232,신당역,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",중구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 9:00:00,127.014554,1,678,37.565522
1522-3232,명동메트로,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.983681,1,777,37.565118
1522-3232,숭례문,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",중구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.9730952,1,219,37.55874473
1522-3232,순화동더샵,"서울특별시 중구 칠패로 27, 1층 (순화동)",중구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:30:00,126.971931,1,71,37.560072
1522-3232,대한극장,서울특별시 중구 퇴계로 212 (필동 2가),중구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,126.9952735,1,172,37.56105065
1522-3232,소공동,서울특별시 중구 소공로 112 (소공동),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.979157,1,234,37.564448
1522-3232,무교동,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,126.978738,1,179,37.56781712
1522-3232,문화일보,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.9686642,1,187,37.56712291
1522-3232,태평로,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,126.9767928,1,181,37.56248285
1522-3232,퍼시픽타워,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",중구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 9:30:00,126.9730264,1,213,37.56132157
1522-3232,남산단암,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.9754585,1,289,37.55853622
1522-3232,황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.022905,1,106,37.57124
1522-3232,서소문,서울특별시 중구 서소문로 130 (서소문동),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.9755129,1,105,37.5633773
1522-3232,명동미래,"서울특별시 중구 명동 7길 8, 2층 (명동 1가)",중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:00:00,126.984487,1,313,37.564064
1522-3232,을지로삼화타워,서울특별시 중구 을지로5길 16 삼화타워1층,중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,126.984707,1,491,37.566902
1522-3232,소공로,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:00:00,126.9807681,1,581,37.5637273
1522-3232,서소문배재,서울특별시 중구 서소문로 99 (서소문동),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.9721664,1,408,37.5628481
1522-3232,을지로한국빌딩,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:30:00,126.98329,1,382,37.565722
1522-3232,순화동에이스,서울특별시 중구 통일로 92 (순화동) KG타워,중구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 9:00:00,126.969144,1,365,37.563528
1522-3232,시청,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:30:00,126.979808,1,513,37.56629
1522-3232,시청플러스,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",중구,서울시,1899-12-30 오전 10:00:00,1899-12-30 오후 9:30:00,126.980055,1,514,37.566338
1522-3232,충무로역,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",중구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:30:00,126.993864,1,391,37.561499
1522-3232,명동역,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.983095,1,583,37.560832
1522-3232,남산스테이트,서울특별시 중구 퇴계로 100 (회현동2가),중구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,126.982791,1,548,37.560205
1522-3232,명동입구,서울특별시 중구 남대문로 68-1 (명동2가),중구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 10:00:00,126.982242,1,518,37.563319
1522-3232,명일역,서울특별시 강동구 양재대로 1647 (명일동),강동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:30:00,127.143799,1,1445,37.55258
1522-3232,강동구청DT,서울특별시 강동구 성내로 32 (성내동),강동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.123835,1,1506,37.529437
1522-3232,강동암사DT,서울특별시 강동구 고덕로 43 (암사동),강동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.130065,1,1474,37.555054
1522-3232,강동역,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",강동구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.133086,1,1102,37.536047
1522-3232,둔촌동,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,강동구,서울시,1899-12-30 오전 10:00:00,1899-12-30 오후 8:00:00,127.133943,1,1046,37.522724
1522-3232,천호로데오,서울특별시 강동구 천호대로 1037 (천호동),강동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:00:00,127.1273094,1,956,37.5378069
1522-3232,천호이마트,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,강동구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:00:00,127.125214,1,743,37.538933
1522-3232,길동역,서울특별시 강동구 양재대로 1487 (길동),강동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.1399879,1,789,37.5387433
1522-3232,상일동,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",강동구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,127.174258,1,677,37.550072
1522-3232,올림픽공원북문,서울특별시 강동구 강동대로 171 (성내동),강동구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:30:00,127.125932,1,776,37.525403
1522-3232,천호역,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",강동구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.1245793,1,17,37.53795191
1522-3232,명일이마트,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,강동구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:00:00,127.155984,1,766,37.553991
1522-3232,길동사거리,"서울특별시 강동구 양재대로 1441, 1층 (길동)",강동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,127.1383951,1,334,37.5346536
1522-3232,신도림,서울특별시 구로구 경인로 610 (신도림동),구로구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.883953,1,1283,37.505517
1522-3232,구로디지털타워,서울특별시 구로구 디지털로32길 30 (구로동),구로구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.89648,1,1182,37.483432
1522-3232,오류동역,서울특별시 구로구 경인로 216 (오류동),구로구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 11:00:00,126.8448614,1,787,37.4962155
1522-3232,구로디지털로,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",구로구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,126.895587,1,657,37.485911
1522-3232,신세계아이앤씨,"서울특별시 구로구 디지털로31길 61, 신세계디지털센터 101호 (구로동)",구로구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.8916127,1,225,37.48587904
1522-3232,구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",구로구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:30:00,126.8944957,1,28,37.48448329
1522-3232,구로하이엔드,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",구로구,서울시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,126.893136,1,333,37.481618
1522-3232,현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동),구로구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.889225,1,429,37.508636
1522-3232,구로호텔,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",구로구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.8988591,1,568,37.4831293
1522-3232,현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동),구로구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.889488,1,428,37.508828
1522-3232,답십리역,서울특별시 동대문구 천호대로 263 (답십리동),동대문구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.051106,1,1203,37.568466
1522-3232,신설동역,서울특별시 동대문구 왕산로 19 (신설동),동대문구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.0255446,1,952,37.5767228
1522-3232,장한평역,서울특별시 동대문구 장한로 10 (장안동),동대문구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 10:00:00,127.065511,1,485,37.562337
1522-3232,서울숲역,서울시 성동구 왕십리로50 1층 일부,성동구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,127.044961,1,1576,37.542075
1522-3232,금호역,서울시 성동구 동호로 99,성동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.0153343,1,1594,37.5479939
1522-3232,뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가),성동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.049042,1,1288,37.546432
1522-3232,황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",성동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.023697,1,1208,37.567644
1522-3232,성수역,서울특별시 성동구 성수이로 94 (성수동2가),성동구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,127.056943,1,1246,37.543193
1522-3232,상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동),성동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,127.027907,1,1165,37.565169
1522-3232,왕십리역,서울특별시 성동구 왕십리로 326 (도선동),성동구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,127.0339072,1,919,37.5627541
1522-3232,엔터식스한양대,서울특별시 성동구 행당동 왕십리로 241 B1층,성동구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,127.04002,1,867,37.5570379
1522-3232,한양대,서울특별시 성동구 왕십리로 225 (행당동),성동구,서울시,1899-12-30 오전 8:00:00,1899-12-30 오후 9:00:00,127.0421649,1,160,37.55726984
1522-3232,엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동),성동구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.0383328,1,90,37.56175811
1522-3232,성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,성동구,서울시,1899-12-30 오전 9:30:00,1899-12-30 오후 9:00:00,127.0530083,1,43,37.5396996
1522-3232,효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,126.96306,1,1572,37.539305
1522-3232,이태원역,서울특별시 용산구 이태원로 188 (이태원동),용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:30:00,126.994789,1,1415,37.534273
1522-3232,한강진역R,서울특별시 용산구 이태원로 252 (한남동),용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 10:00:00,127.00098,1,1339,37.537131
1522-3232,용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",용산구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,126.965401,1,1340,37.527586
1522-3232,이촌,서울특별시 용산구 이촌로 276 (이촌동),용산구,서울시,1899-12-30 오전 7:00:00,1899-12-30 오후 10:00:00,126.977271,1,1268,37.518605
1522-3232,신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 9:30:00,126.966757,1,1253,37.528702
1522-3232,용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.970389,1,1170,37.523818
1522-3232,남영동,서울특별시 용산구 한강대로 275 (갈월동),용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.972242,1,1115,37.542831
1522-3232,한남동R,서울특별시 용산구 독서당로 94 (한남동),용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,127.010919,1,1093,37.53485
1522-3232,서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.988317,1,1040,37.551102
1522-3232,서울역동자동,서울특별시 용산구 한강대로 372 (동자동),용산구,서울시,1899-12-30 오전 7:30:00,1899-12-30 오후 11:00:00,126.972694,1,746,37.551752
